target_id	length	eff_length	est_counts	tpm
rna6390	3185	3150	0	0
rna6389	3212	3177	475.519	29.7555
rna6391	2937	2902	708.481	48.5342
rna6392	6544	6509	5507	168.197
rna6393	3007	2972	32.6593	2.18462
rna6394	2916	2881	64.6896	4.46383
rna6395	2565	2530	155.651	12.2306
rna6396	73	38	0.2	1.04632
rna6397	73	38	0	0
rna6398	864	829	3.05966e-008	7.33727e-009
rna6399	849	814	90	21.9804
rna6400	911	876	970	220.133
rna6401	2643	2608	978	74.55
rna6402	1060	1025	109	21.1407
rna6403	970	935	3484	740.77
rna6405	818	783	203.357	51.6314
rna6404	1005	970	65.643	13.4534
rna6406	2881	2846	2533	176.936
rna6408	2911	2876	170.463	11.7831
rna6407	3214	3179	790.389	49.4273
rna6409	3144	3109	606.144	38.7589
rna6410	2253	2218	1097	98.3248
rna6411	652	617	690	222.321
rna6412	1801	1766	191	21.501
rna6413	1217	1182	231	38.8518
rna6414	1596	1561	205	26.1076
rna6418	1135	1100	254.635	46.0196
rna6416	1304	1269	341.286	53.4655
rna6417	1385	1350	0	0
rna6415	1255	1220	19.2923	3.1437
rna6420	2178	2143	118.94	11.0337
rna6419	1948	1913	34.0598	3.53952
rna6421	1787	1752	0	0
rna6422	1739	1704	350.786	40.9251
rna6424	2446	2411	6908.3	569.627
rna6423	2857	2822	2314.21	163.028
rna6425	1895	1860	1733.83	185.315
rna6426	6774	6739	97	2.86149
rna6427	804	769	63	16.2866
rna6428	727	692	647	185.872
rna6429	862	827	415	99.7606
rna6430	2843	2808	493	34.9033
rna6431	1894	1859	691	73.895
rna6432	1728	1693	42.325	4.97
rna6433	1739	1704	0	0
rna6434	1608	1573	289.675	36.6099
rna6435	2406	2371	796	66.7418
rna6436	1322	1287	10.0165	1.54723
rna6437	954	919	1.36539e-005	2.95364e-006
rna6439	935	900	239.928	52.9975
rna6438	1187	1152	53.1045	9.16422
rna6440	1191	1156	115.951	19.9403
rna6441	2715	2680	119	8.82732
rna6442	423	388	14	7.1732
rna6447	2551	2516	110.449	8.72705
rna6448	2782	2747	202.965	14.6885
rna6449	2911	2876	653.571	45.1773
rna6450	2824	2789	61.0232	4.34974
rna6451	2722	2687	324.422	24.0027
rna6452	2953	2918	526.752	35.887
rna6446	2964	2929	20.8286	1.4137
rna6445	2961	2926	0.665903	0.0452432
rna6444	2944	2909	780.568	53.3438
rna6443	2944	2909	283.756	19.3918
rna6453	1545	1510	0	0
rna6454	1480	1445	501	68.9265
rna6455	943	908	845	185.007
rna6456	1938	1903	348	36.3544
rna6457	1102	1067	0.0013498	0.00025149
rna6458	985	950	63.5391	13.2964
rna6459	1078	1043	67.8898	12.9401
rna6463	1925	1890	365.207	38.4144
rna6462	1977	1942	308.598	31.5907
rna6461	2059	2024	375.833	36.9148
rna6460	1942	1907	51.9324	5.41383
rna6464	1861	1826	85.3392	9.29104
rna6465	1737	1702	0	0
rna6466	1606	1571	135.661	17.167
rna6467	774	739	182	48.9602
rna6468	3932	3897	799.656	40.7933
rna6470	2609	2574	0	0
rna6469	3584	3549	1260.34	70.5992
rna6471	2700	2665	453.655	33.8412
rna6472	5679	5644	1.494e-006	5.26234e-008
rna6473	5615	5580	1.22462	0.0436297
rna6474	5604	5569	12.9192	0.461185
rna6475	5432	5397	3.82925	0.141052
rna6476	5656	5621	0.0001958	6.92494e-006
rna6477	5616	5581	17.8222	0.634842
rna6478	5528	5493	0	0
rna6479	5434	5399	0	0
rna6480	5423	5388	0	0
rna6481	4660	4625	61.5443	2.64541
rna6482	2356	2321	38.6602	3.31136
rna6483	5591	5556	0	0
rna6484	5257	5222	0	0
rna6485	5327	5292	46.1054	1.732
rna6486	5569	5534	0	0
rna6487	1801	1766	19.8946	2.23955
rna6490	1033	998	88.8341	17.6956
rna6488	1001	966	24.2813	4.99703
rna6489	1037	1002	43.8846	8.70684
rna6491	865	830	244.926	58.6642
rna6492	2590	2555	252.074	19.6135
rna6493	767	732	226	61.3782
rna6494	567	532	15	5.60527
rna6495	1227	1192	32.0459	5.34457
rna6496	1315	1280	12.6204	1.96011
rna6497	1112	1077	146.896	27.1151
rna6498	1316	1281	71.4013	11.0809
rna6499	1130	1095	26.0361	4.72692
rna6500	2674	2639	213.767	16.1034
rna6501	2523	2488	262.233	20.9533
rna6502	3600	3565	738.992	41.2094
rna6503	4522	4487	43.5631	1.9301
rna6505	1536	1501	5	0.662225
rna6504	4419	4384	103.674	4.70126
rna6506	2874	2839	1306.74	91.5041
rna6507	2869	2834	2112.85	148.213
rna6511	1395	1360	66.8914	9.77796
rna6512	820	785	11.2577	2.85099
rna6508	2141	2106	249.401	23.5427
rna6509	1967	1932	26.6946	2.74683
rna6510	2136	2101	483.864	45.784
rna6513	694	659	6.29672	1.89953
rna6516	1469	1434	12.4679	1.72846
rna6515	2956	2921	71.0791	4.83757
rna6514	2867	2832	3.45303	0.242395
rna6517	606	571	0	0
rna6518	2930	2895	430	29.5282
rna6519	1902	1867	505.287	53.8035
rna6520	817	782	59.7131	15.1803
rna6521	2516	2481	1146	91.8279
rna6522	74	39	0	0
rna6523	22	23	0	0
rna6525	7002	6967	0	0
rna6524	6214	6179	37.3037	1.20019
rna6526	6225	6190	0	0
rna6527	7765	7730	104.763	2.6943
rna6528	5428	5393	0	0
rna6534	2840	2805	10	0.708735
rna6533	3034	2999	0	0
rna6531	3202	3167	0	0
rna6532	3200	3165	0	0
rna6530	3291	3256	0	0
rna6529	3197	3162	0	0
rna6535	2300	2265	50	4.38852
rna6536	3852	3817	4	0.208331
rna6537	1922	1887	430	45.3016
rna6538	2984	2949	12	0.808953
rna6540	6518	6483	8.73708	0.267921
rna6539	3932	3897	0	0
rna6542	558	523	0	0
rna6541	5891	5856	1069.26	36.2994
rna6544	2313	2278	90.9655	7.93852
rna6543	2559	2524	562.034	44.268
rna6548	4192	4157	163.288	7.8089
rna6547	4335	4300	25.5256	1.18012
rna6545	4407	4372	618.187	28.1097
rna6546	4573	4538	0	0
rna6549	923	888	0	0
rna6552	1904	1869	0	0
rna6551	1698	1663	331	39.5687
rna6550	1923	1888	0	0
rna6553	1737	1702	494	57.7011
rna6554	856	821	56	13.5601
rna6555	2647	2612	241	18.3426
rna6557	2171	2136	8.90599	0.828891
rna6556	3091	3056	533.094	34.679
rna6558	2144	2109	303	28.5616
rna6560	1408	1373	357.577	51.7745
rna6559	1486	1451	167.423	22.9385
rna6561	601	566	368	129.255
rna6572	5712	5677	102.787	3.59943
rna6573	6102	6067	0.304031	0.00996231
rna6567	5596	5561	109.829	3.92629
rna6568	5665	5630	350.561	12.3786
rna6569	5986	5951	0.0312214	0.00104299
rna6570	5989	5954	230.425	7.69374
rna6571	6055	6020	0.925657	0.0305682
rna6566	6053	6018	0.224384	0.00741235
rna6562	5259	5224	0.275181	0.0104721
rna6563	5541	5506	670.951	24.2254
rna6564	5607	5572	1.7956	0.0640641
rna6565	5676	5641	122.891	4.33092
rna6574	1922	1887	37.7739	3.97958
rna6575	1944	1909	333.226	34.7016
rna6576	5656	5621	1016	35.9333
rna6579	5616	5581	6	0.213725
rna6577	6129	6094	0	0
rna6578	6527	6492	0	0
rna6580	2415	2380	1	0.0835295
rna6581	5637	5602	0	0
rna6582	5571	5536	0	0
rna6583	5555	5520	0	0
rna6584	5395	5360	0	0
rna6585	5548	5513	0	0
rna6586	5284	5249	30	1.13622
rna6587	2224	2189	595.264	54.0606
rna6592	2350	2315	0	0
rna6591	2390	2355	8.12357	0.685761
rna6590	3732	3697	0	0
rna6593	2137	2102	200.662	18.9779
rna6588	982	947	0	0
rna6589	1340	1305	232.11	35.359
rna6598	2062	2027	266.123	26.1003
rna6595	9671	9636	92.0046	1.89814
rna6594	9578	9543	634.957	13.2274
rna6596	3190	3155	26.3863	1.66263
rna6597	3164	3129	8.40496	0.534007
rna6599	1060	1025	12	2.32742
rna6602	5621	5586	792.739	28.2128
rna6600	5613	5578	307.664	10.9652
rna6601	5628	5593	0.0178872	0.000635791
rna6603	1632	1597	415	51.6606
rna6604	924	889	625.88	139.961
rna6605	897	862	236.12	54.4555
rna6606	2381	2346	34	2.88116
rna6607	3008	2973	0	0
rna6608	3022	2987	0	0
rna6609	3083	3048	66.7612	4.35437
rna6610	2732	2697	44.4832	3.27893
rna6611	6260	6225	110.208	3.51956
rna6624	5438	5403	30.4677	1.12104
rna6621	5726	5691	27.1218	0.947428
rna6622	5749	5714	45.5076	1.58329
rna6623	5785	5750	0	0
rna6617	5848	5813	36.7226	1.25589
rna6618	5787	5752	7.89528	0.272876
rna6619	5861	5826	63.5034	2.16692
rna6620	6135	6100	72.8142	2.37303
rna6616	4386	4351	43.1705	1.97249
rna6615	4192	4157	50.6041	2.42004
rna6614	6003	5968	26.157	0.871315
rna6613	5575	5540	0	0
rna6612	4514	4479	531.584	23.5943
rna6625	1125	1090	189	34.4708
rna6628	3034	2999	232.731	15.4274
rna6626	3007	2972	511.477	34.2132
rna6627	3022	2987	191.792	12.7647
rna6629	4510	4475	4294	190.759
rna6631	3382	3347	118.005	7.00905
rna6630	3418	3383	0	0
rna6632	2645	2610	0.995495	0.0758255
rna6633	823	788	3	0.756853
rna6634	4025	3990	16.328	0.813538
rna6639	2137	2102	18.0688	1.70889
rna6640	2163	2128	7.62552e-006	7.12384e-007
rna6641	2167	2132	8.09973e-007	7.55266e-008
rna6642	2269	2234	0	0
rna6643	2167	2132	0	0
rna6644	2273	2238	0	0
rna6638	2744	2709	5.05208	0.370747
rna6637	2457	2422	3.08367	0.25311
rna6635	3798	3763	172.546	9.11564
rna6636	3832	3797	73.9223	3.87036
rna6645	537	502	87	34.4534
rna6646	825	790	227	57.1236
rna6647	4269	4234	976.017	45.8272
rna6649	3466	3431	1261.77	73.1098
rna6648	3554	3519	276.413	15.6155
rna6651	3312	3277	343.593	20.8442
rna6650	3751	3716	788.972	42.2088
rna6652	3321	3286	173.199	10.4784
rna6653	3759	3724	566.038	30.2171
rna6654	1248	1213	261	42.7756
rna6658	3798	3763	236.776	12.5089
rna6655	4010	3975	24.2157	1.21109
rna6656	4146	4111	1365.15	66.0162
rna6657	4151	4116	662.656	32.0058
rna6659	5750	5715	706.171	24.5646
rna6673	1294	1259	74	11.6848
rna6660	5731	5696	164.308	5.73462
rna6670	4317	4282	10.9048	0.506275
rna6669	4421	4386	135.117	6.12432
rna6661	6715	6680	3421.71	101.832
rna6662	6481	6446	50.5153	1.55794
rna6663	6365	6330	238.672	7.49574
rna6664	6153	6118	0	0
rna6665	6099	6064	0	0
rna6666	6096	6061	0	0
rna6667	6069	6034	65.0333	2.14263
rna6668	6146	6111	28.6853	0.933176
rna6671	6065	6030	176.945	5.83362
rna6672	5627	5592	2100.14	74.6617
rna6674	847	812	154	37.7035
rna6678	3826	3791	0	0
rna6677	3865	3830	682.226	35.4117
rna6675	4051	4016	230.892	11.4296
rna6676	4156	4121	179.881	8.67761
rna6679	1235	1200	33.4716	5.54513
rna6680	1158	1123	220.528	39.0392
rna6681	1194	1159	311	53.345
rna6682	10404	10369	0	0
rna6683	10764	10729	0	0
rna6684	10361	10326	22.2435	0.42824
rna6686	7590	7555	0	0
rna6685	9510	9475	47.9352	1.00575
rna6687	9869	9834	2.29025e-006	4.62988e-008
rna6688	9466	9431	191.151	4.02935
rna6689	10155	10120	931.143	18.2916
rna6691	3545	3510	0	0
rna6692	4089	4054	4	0.196152
rna6690	9300	9265	579.98	12.4447
rna6693	3078	3043	8.67789	0.566929
rna6694	5885	5850	0	0
rna6695	5837	5802	0	0
rna6696	5464	5429	271.931	9.95762
rna6697	781	746	304.391	81.1166
rna6698	1879	1844	0	0
rna6699	1918	1883	34.9205	3.68678
rna6700	1461	1426	0	0
rna6701	2003	1968	0	0
rna6702	1997	1962	319.124	32.3353
rna6703	1917	1882	0	0
rna6704	2680	2645	264.127	19.852
rna6705	2350	2315	530.828	45.5848
rna6706	81	46	0	0
rna6707	21	22	0	0
rna6708	7229	7194	0.00034676	9.58241e-006
rna6709	7166	7131	12.6213	0.351861
rna6710	7226	7191	0.000570578	1.5774e-005
rna6711	7163	7128	20.8595	0.581771
rna6712	1258	1223	10	1.62551
rna6713	1127	1092	5.5183	1.00461
rna6714	2172	2137	5	0.465138
rna6715	2180	2145	1	0.0926807
rna6716	4050	4015	206	10.2
rna6717	822	787	30	7.57815
rna6718	1503	1468	130	17.6049
rna6719	3041	3006	1133	74.9303
rna6721	4237	4202	0	0
rna6722	4607	4572	22.6248	0.983775
rna6720	3047	3012	106.375	7.02105
rna6724	2547	2512	149.638	11.8423
rna6723	2602	2567	233.362	18.0726
rna6727	758	723	309.622	85.1353
rna6726	876	841	42.3566	10.0125
rna6725	773	738	398.022	107.218
rna6728	3814	3779	1176.82	61.9083
rna6729	413	378	47.1832	24.8149
rna6730	393	358	495	274.877
rna6731	1292	1257	185	29.2586
rna6732	1314	1279	87	13.5228
rna6733	3497	3462	353.855	20.3196
rna6735	3643	3608	122.177	6.73195
rna6734	4159	4124	498.64	24.0373
rna6736	1391	1356	79.6671	11.6798
rna6737	1127	1092	134.66	24.515
rna6738	1846	1811	12.2085	1.34017
rna6739	1536	1501	251.061	33.2518
rna6740	1602	1567	15.2221	1.93118
rna6741	1403	1368	1114.51	161.962
rna6742	3397	3362	0	0
rna6744	3457	3422	0	0
rna6743	3624	3589	126.379	7.00035
rna6745	3455	3420	803.621	46.7134
rna6746	535	500	37.931	15.0814
rna6747	100	65	0.0689656	0.210929
rna6748	22	23	0	0
rna6749	1266	1231	75.2701	12.1557
rna6750	1676	1641	250.432	30.3387
rna6751	1381	1346	19.015	2.80846
rna6752	1585	1550	106.138	13.613
rna6753	1381	1346	212.145	31.3332
rna6754	1758	1723	665.836	76.8243
rna6755	1464	1429	20.1639	2.80517
rna6756	2408	2373	898.312	75.2569
rna6757	2405	2370	34.6878	2.90968
rna6758	59314	59279	0	0
rna6759	59045	59010	0	0
rna6760	59231	59196	0	0
rna6761	59153	59118	0	0
rna6762	58868	58833	0	0
rna6763	55441	55406	186.052	0.667566
rna6764	55423	55388	70.4702	0.252934
rna6765	54637	54602	106.342	0.387179
rna6766	351	316	0	0
rna6767	551	516	0	0
rna6768	1946	1911	464	48.2696
rna6769	677	642	553	171.241
rna6770	5228	5193	715	27.3719
rna6771	963	928	5	1.07112
rna6774	5230	5195	7.06618	0.270406
rna6775	5493	5458	3.0651	0.111642
rna6772	4960	4925	43.056	1.73798
rna6773	5223	5188	16.8128	0.644252
rna6778	6013	5978	12.2046	0.405866
rna6776	5819	5784	282.173	9.69848
rna6777	6000	5965	19.6225	0.653973
rna6779	88	53	0	0
rna6780	22	23	0	0
rna6781	1414	1379	125	18.0203
rna6782	1515	1480	380	51.0433
rna6784	3688	3653	5.25944	0.286224
rna6783	7944	7909	6.74614	0.169571
rna6785	309	274	0	0
rna6786	7619	7584	429.25	11.252
rna6787	2093	2058	645	62.3062
rna6788	2599	2564	39.5559	3.06697
rna6789	2520	2485	0	0
rna6790	2620	2585	524.512	40.3377
rna6791	2611	2576	5.73539e-007	4.42623e-008
rna6792	2542	2507	22.6	1.79214
rna6793	2346	2311	1003.33	86.3101
rna6794	86	51	0	0
rna6795	22	23	0	0
rna6796	4374	4339	525	24.0539
rna6797	8888	8853	2033.75	45.6693
rna6798	10242	10207	1889.36	36.7987
rna6799	10113	10078	349.892	6.90201
rna6800	10371	10336	2.81634e-007	5.41688e-009
rna6801	9754	9719	0	0
rna6802	130	95	0	0
rna6803	1345	1310	12	1.82107
rna6804	1231	1196	397.069	66.0012
rna6805	1311	1276	281.931	43.9246
rna6808	3027	2992	0	0
rna6809	3065	3030	133.161	8.73679
rna6807	3248	3213	91.0966	5.63648
rna6806	3136	3101	1769.74	113.455
rna6810	1829	1794	274	30.363
rna6811	2434	2399	30	2.48604
rna6812	5545	5510	592.7	21.3845
rna6813	5546	5511	150.451	5.42728
rna6816	5297	5262	226.786	8.56806
rna6814	5202	5167	69.423	2.67105
rna6815	4681	4646	1196.15	51.1827
rna6817	1177	1142	151	26.2862
rna6818	7806	7771	672.73	17.21
rna6819	7419	7384	460.493	12.3979
rna6820	7481	7446	2.59395e-008	6.92555e-010
rna6821	7574	7539	1573.64	41.4962
rna6822	7278	7243	349.985	9.60611
rna6823	4432	4397	323.964	14.6473
rna6824	4436	4401	0.0359741	0.00162501
rna6825	720	685	133	38.5991
rna6826	81	46	103	445.139
rna6827	21	22	0	0
rna6829	1938	1903	885.07	92.4603
rna6828	3279	3244	1798.45	110.213
rna6830	564	529	0	0
rna6831	3538	3503	291	16.5147
rna6832	81	46	15	64.8261
rna6833	21	22	0	0
rna6834	4894	4859	7.00342	0.286537
rna6835	5903	5868	0	0
rna6836	5287	5252	27.5133	1.04144
rna6837	5170	5135	0.048059	0.00186059
rna6838	5297	5262	2.83889	0.107254
rna6839	6708	6673	52	1.54917
rna6841	3413	3378	96.4289	5.67498
rna6840	3744	3709	0	0
rna6843	2362	2327	0.499339	0.0426595
rna6842	2362	2327	221.072	18.8866
rna6844	4337	4302	1481.86	68.4783
rna6845	2020	1985	198.018	19.8317
rna6847	2198	2163	220.122	20.2313
rna6846	2473	2438	0	0
rna6848	294	259	52	39.9135
rna6856	2590	2555	6.7918e-005	5.28458e-006
rna6855	2622	2587	166.985	12.8321
rna6854	4457	4422	259.597	11.6707
rna6849	3067	3032	447.164	29.3193
rna6850	3516	3481	114.024	6.5119
rna6851	3107	3072	384.317	24.8705
rna6852	3149	3114	0	0
rna6853	3162	3127	140.914	8.95868
rna6865	2402	2367	505.311	42.4402
rna6864	2113	2078	193.531	18.5149
rna6863	2132	2097	0	0
rna6862	2462	2427	0.401519	0.0328892
rna6860	2269	2234	0	0
rna6861	2592	2557	79.3404	6.16851
rna6858	2515	2480	161.986	12.985
rna6859	2584	2549	13.3123	1.03825
rna6857	2385	2350	1.29311e-006	1.09392e-007
rna6869	779	744	1.14589	0.306188
rna6870	746	711	0	0
rna6868	1158	1123	1.14564	0.202808
rna6867	1390	1355	21.7132	3.18567
rna6866	1655	1620	6.11321	0.750189
rna6871	140	105	0	0
rna6873	111	76	1	2.61579
rna6872	21	22	0	0
rna6874	22	23	0	0
rna6875	90	55	0	0
rna6876	21	22	0	0
rna6878	1946	1911	172.697	17.9656
rna6877	2504	2469	802.961	64.6532
rna6879	2597	2562	12.2237	0.948507
rna6881	1822	1787	75	8.3436
rna6880	1905	1870	0	0
rna6882	2149	2114	0	0
rna6883	1499	1464	0	0
rna6884	1390	1355	297.444	43.6397
rna6885	1587	1552	0	0
rna6886	1554	1519	118.556	15.5162
rna6887	3511	3476	697	39.863
rna6888	3728	3693	850.927	45.8068
rna6889	3865	3830	4.4532e-006	2.31148e-007
rna6890	3851	3816	93.0732	4.84878
rna6891	1302	1267	0	0
rna6892	1211	1176	63	10.65
rna6893	554	519	160	61.2871
rna6895	709	674	160	47.1929
rna6894	738	703	0	0
rna6896	755	720	0	0
rna6897	1222	1187	109.985	18.4205
rna6898	1216	1181	402.015	67.6719
rna6899	3190	3155	492	31.0015
rna6900	7065	7030	1.01413e-006	2.86784e-008
rna6901	6993	6958	628	17.9429
rna6902	1136	1101	4	0.722253
rna6903	680	645	118	36.3696
rna6904	1045	1010	639	125.776
rna6905	4884	4849	845.255	34.6539
rna6906	4946	4911	5.16396e-005	2.0904e-006
rna6907	4892	4857	759.992	31.1069
rna6908	5216	5181	2245.02	86.1437
rna6910	2674	2639	0.00318318	0.000239794
rna6909	3209	3174	3691.17	231.193
rna6911	3288	3253	277.227	16.9421
rna6912	3795	3760	0	0
rna6913	3813	3778	33.704	1.77352
rna6915	3541	3506	0	0
rna6916	3642	3607	0	0
rna6914	3545	3510	0	0
rna6917	3335	3300	347.538	20.9366
rna6918	2900	2865	63.7257	4.42187
rna6919	3076	3041	39.8055	2.60221
rna6920	3329	3294	77.7488	4.69231
rna6921	2779	2744	288.813	20.9242
rna6925	4604	4569	44.3592	1.9301
rna6924	4501	4466	650.719	28.9662
rna6923	4765	4730	438.951	18.4489
rna6922	4711	4676	33.409	1.42038
rna6926	788	753	229.538	60.6004
rna6927	785	750	32.4622	8.60465
rna6928	755	720	108	29.82
rna6929	3092	3057	1704	110.813
rna6930	754	719	332	91.7964
rna6932	1568	1533	555.238	72.0035
rna6931	1524	1489	133.762	17.8589
rna6933	1667	1632	0	0
rna6934	2029	1994	2.96403	0.295511
rna6935	1975	1940	0	0
rna6937	1633	1598	0	0
rna6936	1881	1846	7.03597	0.75772
rna6938	3043	3008	354	23.396
rna6939	4007	3972	73.96	3.70173
rna6940	4070	4035	175.523	8.64785
rna6941	4034	3999	646.517	32.1399
rna6942	2150	2115	29.6043	2.78266
rna6943	2089	2054	393.396	38.0755
rna6944	1842	1807	0	0
rna6945	2208	2173	885.113	80.9758
rna6946	2121	2086	371.887	35.4416
rna6947	3605	3570	111.921	6.23247
rna6948	2901	2866	209.787	14.5519
rna6949	2841	2806	0.024712	0.0017508
rna6950	2823	2788	478.234	34.1008
rna6951	624	589	93.0326	31.4005
rna6952	1852	1817	586	64.1149
rna6953	5112	5077	721	28.2322
rna6954	1269	1234	26	4.18866
rna6955	1109	1074	151	27.9505
rna6956	1453	1418	52.161	7.31284
rna6957	1382	1347	249.839	36.8731
rna6958	2447	2412	183.458	15.1209
rna6959	2498	2463	261.542	21.1102
rna6961	1061	1026	60.3529	11.6941
rna6960	1027	992	139.647	27.9857
rna6962	750	715	26	7.22909
rna6963	6286	6251	0	0
rna6964	6280	6245	158.615	5.04927
rna6965	6271	6236	0	0
rna6966	6265	6230	0	0
rna6967	6259	6224	0	0
rna6968	6265	6230	0	0
rna6969	6250	6215	3.16668e-008	1.01293e-009
rna6970	6244	6209	106.624	3.41388
rna6971	6238	6203	5.92739e-008	1.89967e-009
rna6972	6232	6197	56.8638	1.82419
rna6973	6217	6182	197.34	6.34605
rna6974	6211	6176	2667.52	85.8653
rna6975	6205	6170	7.81226e-006	2.51714e-007
rna6976	5797	5762	479.226	16.5342
rna6977	3176	3141	1265.76	80.1124
rna6978	1564	1529	48.7011	6.3321
rna6979	3417	3382	758.26	44.5719
rna6980	3408	3373	3161.74	186.349
rna6981	1422	1387	150	21.4996
rna6982	855	820	172	41.6995
rna6983	5001	4966	44.9836	1.80079
rna6984	5056	5021	135.58	5.36811
rna6985	5121	5086	343.328	13.4199
rna6986	5221	5186	579.054	22.1974
rna6987	4931	4896	252.781	10.2641
rna6988	5031	4996	437.745	17.4187
rna6989	4211	4176	51.1136	2.43328
rna6990	4269	4234	239.414	11.2413
rna6991	391	356	110.091	61.4775
rna6992	741	706	19.652	5.53373
rna6993	1479	1444	351.953	48.4544
rna6994	1361	1326	405.305	60.7652
rna6995	1877	1842	0	0
rna6996	1678	1643	5.45317	0.659824
rna7002	1451	1416	39.2265	5.50723
rna7001	1539	1504	0	0
rna6997	2665	2630	0	0
rna6998	6124	6089	80.6739	2.63393
rna6999	3034	2999	0	0
rna7000	1883	1848	1.66655	0.179281
rna7003	4433	4398	3047.12	137.737
rna7004	4334	4299	1486.88	68.7581
rna7005	3015	2980	1026	68.4459
rna7006	1506	1471	356	48.1121
rna7007	1177	1142	45.8905	7.98865
rna7008	1099	1064	81.8953	15.3015
rna7009	1114	1079	43.9144	8.09099
rna7010	1126	1091	128.3	23.3786
rna7011	708	673	41	12.1111
rna7012	1052	1017	1017	198.8
rna7013	3606	3571	1468	81.7246
rna7014	2062	2027	2	0.196152
rna7017	1709	1674	632.97	75.1699
rna7015	1767	1732	102.03	11.7111
rna7016	1782	1747	2.45778e-005	2.79683e-006
rna7018	4927	4892	0.0386184	0.00156937
rna7019	4880	4845	3915.96	160.68
rna7020	683	648	89.8243	27.5572
rna7021	1109	1074	15.5155	2.87196
rna7025	1088	1053	0	0
rna7024	1100	1065	0	0
rna7023	1057	1022	168.66	32.8079
rna7022	1179	1144	0	0
rna7026	1307	1272	85	13.2846
rna7027	1430	1395	97	13.8234
rna7028	2747	2712	393	28.8084
rna7029	829	794	0	0
rna7030	807	772	14	3.60518
rna7031	2439	2404	531.204	43.9282
rna7032	2793	2758	602.368	43.4194
rna7033	2590	2555	157.964	12.2909
rna7043	73	38	0.4	2.09263
rna7044	73	38	0.4	2.09263
rna7045	136	101	2	3.93664
rna7046	22	23	0	0
rna7034	3605	3570	259.976	14.4771
rna7035	3488	3453	143.366	8.25401
rna7036	2583	2548	749.492	58.4769
rna7037	2893	2858	683.706	47.558
rna7038	3476	3441	283.268	16.3655
rna7039	3130	3095	59.8316	3.84314
rna7040	3875	3840	206.372	10.6841
rna7041	2958	2923	84.504	5.74732
rna7047	140	105	2	3.78667
rna7048	22	23	0	0
rna7042	3041	3006	79.0116	5.22539
rna7049	7378	7343	489	13.2389
rna7052	12305	12270	10465.4	169.562
rna7050	12300	12265	14962.3	242.52
rna7051	12466	12431	2975.64	47.5873
rna7053	105	70	1	2.84
rna7054	22	23	0	0
rna7055	2281	2246	4	0.354052
rna7056	122	87	0	0
rna7057	21	22	0	0
rna7058	6759	6724	15.8197	0.46772
rna7059	6744	6709	227.653	6.74578
rna7060	6426	6391	27.5274	0.856273
rna7061	3749	3714	0	0
rna7062	3612	3577	30.5726	1.69915
rna7071	711	676	109	32.055
rna7063	3949	3914	241.392	12.2608
rna7073	3389	3354	0	0
rna7072	3230	3195	4	0.248889
rna7064	3587	3552	579.13	32.4131
rna7065	5476	5441	100.598	3.67559
rna7066	5478	5443	0	0
rna7067	5441	5406	0	0
rna7068	5275	5240	156.708	5.94532
rna7069	5437	5402	325.64	11.9839
rna7070	3495	3460	1435.96	82.5055
rna7074	80	45	0	0
rna7075	22	23	0	0
rna7076	4254	4219	17.0045	0.801254
rna7081	5657	5622	17.0674	0.603522
rna7080	5699	5664	0.00235873	8.27887e-005
rna7079	5633	5598	2822	100.217
rna7078	5681	5646	0.105494	0.00371453
rna7077	5624	5589	1252.96	44.5678
rna7082	8750	8715	33	0.752771
rna7083	2572	2537	75892	5946.92
rna7084	74	39	0.25	1.27436
rna7085	72	37	0.75	4.02973
rna7086	635	600	2651	878.365
rna7087	4181	4146	17.6925	0.848352
rna7088	2308	2273	4.30752	0.376742
rna7089	728	693	0	0
rna7090	1273	1238	117	18.7881
rna7091	1121	1086	0	0
rna7092	1048	1013	0	0
rna7093	4429	4394	0	0
rna7094	4677	4642	590	25.2676
rna7095	1440	1405	1	0.141495
rna7096	2540	2505	31.7089	2.51646
rna7097	2224	2189	162.38	14.747
rna7098	2658	2623	220.268	16.6944
rna7099	2655	2620	38.5142	2.92237
rna7100	2373	2338	811.128	68.9702
rna7101	890	855	4104	954.24
rna7102	5351	5316	165.095	6.174
rna7103	5462	5427	458.905	16.8104
rna7104	2076	2041	162	15.7793
rna7105	1674	1639	5	0.606468
rna7108	10736	10701	6.67054	0.123923
rna7106	10734	10699	124.978	2.32223
rna7107	10707	10672	170.352	3.17335
rna7109	4772	4737	4	0.16787
rna7110	2193	2158	279.347	25.7341
rna7111	1102	1067	5.05561	0.941946
rna7114	5368	5333	71.111	2.65083
rna7112	5281	5246	0.0300241	0.00113778
rna7113	5293	5258	719.16	27.1908
rna7115	1904	1869	423	44.9933
rna7116	3016	2981	506.22	33.7593
rna7117	3019	2984	152.317	10.1477
rna7118	3112	3077	161.463	10.4319
rna7119	920	885	166	37.2891
rna7120	1059	1024	159	30.8684
rna7121	3795	3760	1479	78.1982
rna7122	1217	1182	150	25.2284
rna7123	1043	1008	134	26.4278
rna7124	1535	1500	31.6901	4.2
rna7125	1393	1358	257.31	37.6681
rna7126	1555	1520	256.876	33.5967
rna7127	1676	1641	27.124	3.28595
rna7128	1679	1644	0	0
rna7129	1556	1521	395	51.6279
rna7131	6348	6313	2646.16	83.3291
rna7130	7751	7716	2441.84	62.9132
rna7132	4558	4523	640.96	28.1722
