"Phero_genes"	"Food_genes"	"interxn_genes"	"allDEG"	"Food_down"	"Food_up"	"EBO_down"	"EBO_up"	"BP_up"	"BP_down"	"background"
										"409841"
										"409842"
										"409843"
										"409845"
										"409846"
										"409847"
										"409849"
										"409851"
										"409852"
										"409854"
										"409856"
										"409857"
										"409859"
										"409860"
										"409861"
										"409862"
										"409863"
										"409865"
										"409866"
										"409867"
										"409869"
										"409870"
										"409871"
										"409872"
										"409873"
										"409876"
										"409877"
										"409880"
										"409881"
										"409882"
										"409883"
										"409884"
										"409886"
										"409887"
										"409888"
										"409889"
										"409890"
										"409891"
										"409892"
										"409893"
										"409894"
										"409897"
										"409898"
										"409899"
										"409900"
										"409902"
										"409903"
										"409904"
										"409905"
										"409906"
										"409908"
										"409909"
										"409910"
										"409911"
										"409912"
										"409913"
										"409915"
										"409918"
