"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"100576151",539.012089116566,0.446722547407056,0.116267208031539,3.84220585468843,0.000121933500761958,0.019252658015046
"408291",1940.23238693403,0.476674489503946,0.106156500347508,4.49029958545667,7.11230679329319e-06,0.00256043044558555
"102655188",869.522667891541,0.482620790535971,0.135012227022487,3.5746450612624,0.000350703331575414,0.0409912984958276
"408572",2006.14393414791,0.506492273984973,0.125701254999094,4.02933346996911,5.59352242018734e-05,0.0116997096928592
"551379",1986.67829745756,0.519320168327844,0.135933217534134,3.82040665076907,0.000133231824816405,0.0200304483045828
"552493",826.058246776486,0.590064759361931,0.155089487296237,3.80467283533439,0.000141991739225482,0.0209496008693333
"411863",2138.21833544356,0.610459553395817,0.143719778539019,4.24756814685796,2.16103442601636e-05,0.00607790932317101
"100576924",2345.04257634893,0.610883559928257,0.17241825156104,3.54303302810138,0.000395553159448325,0.045063018164999
"725258",7142.56594726725,0.617820547106129,0.123933687959616,4.98508966591432,6.19330844338424e-07,0.000506725236276892
"102655238",460.700136584859,0.624918078801916,0.160378884839266,3.89651093676216,9.7588402668124e-05,0.0172214828237866
"102656661",837.912682119254,0.632351562534441,0.15103907291241,4.18667534394329,2.83070268580429e-05,0.00707675671451073
"411813",8680.27725716125,0.634666832186038,0.095974397126108,6.6128764669613,3.76922988336947e-11,1.69615344751626e-07
"409228",8645.61572542498,0.735199934727023,0.203528506078235,3.61227008881211,0.000303528182785555,0.0369678684595871
"411452",1009.65506257438,0.764009336949608,0.191747206828623,3.98446136236265,6.76333599246898e-05,0.0132326138983089
"725146",1990.06282951457,0.79844790395048,0.182776249648203,4.36844450790126,1.25134602949277e-05,0.00402218366622675
"100578816",424.997261342968,0.809204325408043,0.228221288257849,3.54570045408642,0.000391571042743101,0.045063018164999
"411983",1288.59297876061,0.818963915643833,0.211938128848368,3.86416507541107,0.000111469821590774,0.0182405162603085
"113219336",368.416318431528,0.824953043345968,0.235658037468974,3.50063614297296,0.000464149091344656,0.0491451979070812
"411691",359.391237396459,0.834082998578115,0.184309123138907,4.52545693003756,6.02651543983525e-06,0.0024653926799326
"727254",579.95531726729,0.847131879946457,0.174028745990378,4.86776983380259,1.12864669578115e-06,0.000846485021835861
"551850",218.876297345082,0.885304358379648,0.194493325148577,4.55184956966182,5.31763528599032e-06,0.002327931690378
"113219416",157.127418035143,0.896417556508628,0.253534986121832,3.53567596417589,0.000406733262978277,0.0457574920850562
"100577346",291.501606835406,0.897608409502875,0.212637973546172,4.22129873857159,2.42898770786914e-05,0.0066245119305522
"408525",1289.67066727345,0.90468342623777,0.234012349662052,3.86596445676592,0.000110651053258877,0.0182405162603085
"724583",321.011608241211,0.908869768206817,0.237260275748253,3.83068663871563,0.000127786161964834,0.0198288872014398
"551241",3075.7136071226,0.94910839932121,0.200917166039124,4.72387908923817,2.31388020202933e-06,0.00148749441559028
"550804",2821.65865770275,1.06675047884298,0.239492660667931,4.45420947709995,8.42028601820347e-06,0.00285678727684586
"100576508",130.963927715463,1.12529301914957,0.284116436085911,3.96067554081701,7.47380273943193e-05,0.0143115371606143
"411846",215.143073341905,1.13628703427085,0.242520126375586,4.68533086821464,2.79508029912039e-06,0.00163173201793108
"113218744",206.523158433414,1.15038142965882,0.245927935676764,4.67771758622343,2.90085692076637e-06,0.00163173201793108
"411272",2999.93940296059,1.15286864672454,0.223409738105265,5.1603330119,2.46510957058506e-07,0.000316942659075223
"100576478",1669.38817036929,1.18189096069083,0.301613288639575,3.91856395327189,8.90780958172728e-05,0.0160340572471091
"725325",482.684913931911,1.20280304251744,0.319163474970321,3.76861118782244,0.000164158359642719,0.0234511942346742
"410893",1054.48341337246,1.23022779535015,0.254486448754313,4.83415836627844,1.33710113393987e-06,0.000925685400419913
"408453",3719.3753530137,1.34017850936838,0.315168222824558,4.25226406824146,2.11620114831173e-05,0.00607790932317101
"725038",4574.48299229076,1.35937638142,0.33363077322996,4.07449339357863,4.61146222348164e-05,0.0101227219539841
"408989",3264.61953647394,1.40252124670311,0.220072469502017,6.37299726711273,1.85369189614757e-10,5.56107568844271e-07
"409061",700.000063560404,1.53294302276126,0.304814216403984,5.02910605957297,4.92771783950026e-07,0.000482477044146771
"551233",10386.6795368823,1.54491568060039,0.302923304234031,5.10002254368261,3.39613029408894e-07,0.000382064658085006
"107966053",145.086856867158,1.6326415415898,0.298158696700068,5.47574684105945,4.3567017629636e-08,6.5350526444454e-05
"725489",336.83649546131,1.67151114720921,0.27446593256406,6.09004961597223,1.1287569986012e-09,2.53970324685271e-06
"724907",415.024656408491,1.67184078362028,0.45292328804492,3.69122283563054,0.000223178503379423,0.0289436311911593
"724552",728.715014244627,1.69650963873012,0.432520038833716,3.92238390458101,8.76771432283474e-05,0.0160340572471091
"725343",3966.60558138451,1.70337978913284,0.252622120919989,6.74279743567007,1.55365749252373e-11,1.39829174327136e-07
"551837",822.020573771087,1.82156526228732,0.452666314610818,4.02407955593828,5.7198580720645e-05,0.0116997096928592
"100577198",1046.70725837155,2.12569509948881,0.46745512068039,4.54737793094409,5.431840610882e-06,0.002327931690378
"724951",360.64830642537,2.20910180754235,0.496380831388012,4.45041723582499,8.57036183053758e-06,0.00285678727684586
"725026",264.205361777634,2.47545668207269,0.627134864853484,3.94724774654496,7.90547406023191e-05,0.0148227638629348
"408361",2197.70064720154,2.99054770529395,0.721049817833357,4.14749110440119,3.36138525938107e-05,0.00796117561432358
"725382",1924.3945770446,3.87370331812071,1.1029101878628,3.5122563566369,0.000444319190114742,0.0480245942374629
"552447",2710.9967946992,3.94751211957717,1.11882856498251,3.52825467915978,0.000418309482663481,0.0464788314070535
