"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"726040",2398.86357530444,0.910228126400341,0.147817687665093,6.15777543796129,7.37738626404796e-10,6.1554228301302e-07
"724580",145.134827256785,0.976464327948962,0.237042121060882,4.11937053034624,3.79908814699913e-05,0.00536431246356277
"726251",132.790414916023,0.98432358301469,0.27587763873142,3.56797161067837,0.000359755471426936,0.0281537290571926
"410380",4808.33258047786,1.0357982271634,0.188890581781985,5.48358852724011,4.16783559044218e-08,2.12513305828213e-05
"409638",3156.56783428174,1.05289004318668,0.12643252985227,8.32768310827069,8.24398326631767e-17,3.78316392091318e-13
"410626",463.258855527065,1.17998595144412,0.298512693497733,3.95288367009785,7.72149813297273e-05,0.00978852706138817
"102655181",70.0849772943268,1.18276241126025,0.32249857030989,3.66749660354689,0.000244936803102772,0.0218695357819301
"100576271",240.409090354134,1.20941811747116,0.221600660581362,5.45764671593618,4.82486436012679e-08,2.21413025486218e-05
"724694",235.678351900701,1.28234901847843,0.368785321773323,3.47722358447509,0.0005066351441434,0.0378040435199035
"411706",265.936422311714,1.31433335625995,0.384462329490357,3.41862714612957,0.000629379050916489,0.0426909522687906
"726441",158.158264653574,1.34011638999525,0.235890224098894,5.68110185623218,1.33829743354515e-08,8.77349560362673e-06
"408544",1504.58154451598,1.34862954887626,0.311234835888146,4.33315745336728,1.46985906803966e-05,0.0026395483613155
"408395",339.387756816278,1.3535915651895,0.216468964032664,6.25305143043626,4.02509511779811e-10,3.69423229911511e-07
"409852",3016.15663734032,1.37320336420004,0.173578322746525,7.91114548448148,2.55031279971551e-15,5.85169271894723e-12
"409801",313.323544897385,1.40350862119529,0.393349412876344,3.56809639280306,0.000359584225647849,0.0281537290571926
"406155",402.362019253623,1.43534461521392,0.305120715696504,4.70418605284613,2.54880739591134e-06,0.000632242007558765
"726798",481.384311401253,1.44330260451691,0.186135273528036,7.75405207814904,8.90057987155439e-15,1.63379044122252e-11
"724993",287.33184863805,1.45302758417439,0.180734332930699,8.03957698912435,9.01491318880418e-16,2.75796244156149e-12
"409173",413.806596067043,1.45958358440587,0.308576137550384,4.73005980304474,2.2445370862446e-06,0.000572232260487582
"411564",1164.25981781883,1.85591944888219,0.447564320762566,4.14671000968095,3.37286810404502e-05,0.00483690366545706
"409602",579.300798986283,2.10627734723238,0.20227007323999,10.4131931802552,2.15857369394157e-25,1.98113893629958e-21
"409740",1392.1144621305,2.19505601541613,0.449749057416311,4.88062393732661,1.05750729550891e-06,0.000314213653480145
"449496",2925.22627563536,2.36098252722271,0.61807393987566,3.8199030486509,0.000133504139695457,0.0147626625798181
"100577883",2297.49398360078,2.39502831753727,0.58376943790775,4.10269562264366,4.083643244252e-05,0.00559398174563356
"409555",2465.24903905505,3.57712468923181,0.707549923902645,5.05564988192127,4.28927606595743e-07,0.000152978147293759
