"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GB43203",2092.26878385578,-0.289910816840154,0.0744281520720037,16.2252775446103,0.000299726917666286,0.00163174709741445
"GB43266",2266.46971000847,-0.284976771623701,0.0880960150287334,11.1270403307581,0.00383525188640791,0.0133465092234664
"GB40946",2033.27047718135,-0.126415048079863,0.0457509900580094,12.3325902647014,0.00209899812306026,0.0080412233708712
"GB50296",2195.45335760887,0.236352532396719,0.114477087768301,4.83312174774755,0.0892279565846838,0.163879958833787
"GB54467",2143.44188334273,-0.785737206895294,0.117127820899794,46.9814710283973,6.28207606052544e-11,3.62740147549164e-09
"GB55481",2255.04333458752,-0.354918148131867,0.0656987940062385,39.734290179191,2.3540111544856e-09,8.65692689982441e-08
"GB52246",2228.07581128579,0.137748582354283,0.0458591744791883,25.0658162476154,3.60601193362756e-06,4.3370705263922e-05
"GB54230",1888.99500275941,-0.308221545369296,0.0972371865426442,13.4154708931305,0.00122142698176904,0.00520595514841508
"GB46886",2267.00392064392,0.169557085249617,0.041649499838973,17.0193199242539,0.000201512335089336,0.00118556888339097
"GB49172",1950.29858287196,-0.428613306729129,0.0896456941366333,22.8757281766943,1.07795030980415e-05,0.000107466592995396
"GB44583",2461.23938982337,-0.0668749253317742,0.0662051033607362,1.03322310378883,0.596538466870693,0.690094041858119
"GB45137",2200.45671441265,-0.286986648972426,0.047341321020275,37.8562645116743,6.02027886362552e-09,1.96986611740321e-07
"GB50373",2316.58569009641,-0.479756334735009,0.107800142300585,19.783565572169,5.05886767638124e-05,0.000379005672555422
"GB41602",2479.03420791907,-0.153488774106585,0.0506408421454335,51.2749262014989,7.3416089028437e-12,5.51095712995226e-10
"GB41290",2108.4186873506,0.142051956892862,0.0781374375182,3.3691629804739,0.185522058503849,0.286779733081734
"GB45852",2390.08977932242,0.0709488752922485,0.0450578174842525,18.948087963786,7.68201193133476e-05,0.000535976786526861
"GB47336",2059.85927575954,-0.13963794922782,0.0473231555640679,34.5025867659604,3.22001932461709e-08,8.2346025253384e-07
"GB44147",2137.30069628877,0.317997995466618,0.0995800352248367,10.4829450880251,0.00529245771808322,0.017272903565335
"GB46129",2191.61549118119,-0.336808946438887,0.0601635822279324,73.6506119392034,1.01618510071241e-16,1.77637507810837e-14
"GB51344",2177.97252295892,-0.389861776305653,0.107486896847172,13.3522726029225,0.00126063930539464,0.00534370419167764
"GB48748",2075.93232263378,-0.154072759476523,0.0615748654905157,9.91833041067275,0.0070187846315886,0.0217342175888624
"GB45141",2407.25792826988,0.134263073384172,0.071044328046975,15.9131721284109,0.000350347140785094,0.00184895775994979
"GB46732",2048.40369324449,-0.150179865373967,0.0361971803176537,20.614682698872,3.33870870022575e-05,0.000268126253767028
"GB44661",1816.37248888914,-0.219715516253176,0.0543417610883681,17.7558796835553,0.000139431120042854,0.000869213738576873
"GB46490",1996.86165666151,-0.205581902320259,0.0479992699419693,29.6433063967741,3.65626616275672e-07,6.43553275902601e-06
"GB52628",2210.49503718829,0.0218387704211468,0.0429745856247549,6.60970626577409,0.036704602139496,0.0817715481672676
"GB47614",1945.05334700662,-0.785410532302092,0.137740413222421,32.4294656115871,9.07885368191936e-08,1.98221057839924e-06
"GB40452",1949.90861983328,-0.447871400904153,0.100419331829998,20.3859065737309,3.74331722963224e-05,0.000295049235128703
"GB54508",1819.56102840151,-0.141254819252546,0.0643396794943827,6.27867046737219,0.0433115804137448,0.092921835517787
"GB46362",3160.9778507144,-0.053376837886336,0.103652804949861,20.32653576911,3.85610489876644e-05,0.000302816951465591
"GB44347",1889.1775920777,-0.224600087298599,0.053301493196646,22.1887856413367,1.51972993434917e-05,0.000141763696580627
"GB45967",2259.63791062573,-0.368476838741119,0.111136538516627,13.6389914489208,0.00109227158926895,0.00474905545167329
"GB45758",1898.5330305332,-0.438841474868986,0.0929868485591095,26.5876023014591,1.68490537883702e-06,2.31443245848646e-05
