taget_id	GeneID
GB51939-RA	GB51939
GB51938-RA	GB51938
GB51945-RA	GB51945
GB51937-RA	GB51937
GB51936-RA	GB51936
GB51935-RA	GB51935
GB51946-RA	GB51946
GB51947-RA	GB51947
GB51934-RA	GB51934
GB51933-RA	GB51933
GB51932-RA	GB51932
GB51948-RA	GB51948
GB51949-RA	GB51949
GB51931-RA	GB51931
GB51930-RA	GB51930
GB55329-RA	GB55329
GB55328-RA	GB55328
GB55327-RA	GB55327
GB55326-RA	GB55326
GB55325-RA	GB55325
GB55324-RA	GB55324
GB55323-RA	GB55323
GB55330-RA	GB55330
GB55331-RA	GB55331
GB55332-RA	GB55332
GB55322-RA	GB55322
GB55321-RA	GB55321
GB55320-RA	GB55320
GB55319-RA	GB55319
GB55318-RA	GB55318
GB55317-RA	GB55317
GB55316-RA	GB55316
GB55333-RA	GB55333
GB55315-RA	GB55315
GB55334-RA	GB55334
GB55335-RA	GB55335
GB55336-RA	GB55336
GB55313-RA	GB55313
GB55337-RA	GB55337
GB55312-RA	GB55312
GB55311-RA	GB55311
GB55338-RA	GB55338
GB40024-RA	GB40024
GB40023-RA	GB40023
GB40025-RA	GB40025
GB40026-RA	GB40026
GB40027-RA	GB40027
GB40022-RA	GB40022
GB40028-RA	GB40028
GB40021-RA	GB40021
GB40029-RA	GB40029
GB40020-RA	GB40020
GB40030-RA	GB40030
GB40019-RA	GB40019
GB40031-RA	GB40031
GB40018-RA	GB40018
GB40032-RA	GB40032
GB40017-RA	GB40017
GB40016-RA	GB40016
GB40015-RA	GB40015
GB40014-RA	GB40014
GB40033-RA	GB40033
GB40013-RA	GB40013
GB40012-RA	GB40012
GB40011-RA	GB40011
GB40034-RA	GB40034
GB40010-RA	GB40010
GB40009-RA	GB40009
GB40008-RA	GB40008
GB40007-RA	GB40007
GB40006-RA	GB40006
GB40005-RA	GB40005
GB40004-RA	GB40004
GB40003-RA	GB40003
GB40002-RA	GB40002
GB40001-RA	GB40001
GB40035-RA	GB40035
GB42218-RA	GB42218
GB42219-RA	GB42219
GB42217-RA	GB42217
GB42220-RA	GB42220
GB42216-RA	GB42216
GB42221-RA	GB42221
GB42222-RA	GB42222
GB42223-RA	GB42223
GB42224-RA	GB42224
GB42225-RA	GB42225
GB42226-RA	GB42226
GB42227-RA	GB42227
GB42215-RA	GB42215
GB42228-RA	GB42228
GB42214-RA	GB42214
GB42213-RA	GB42213
GB42229-RA	GB42229
GB42212-RA	GB42212
GB42230-RA	GB42230
GB42231-RA	GB42231
GB42211-RA	GB42211
GB42210-RA	GB42210
GB42232-RA	GB42232
GB42209-RA	GB42209
GB42233-RA	GB42233
GB42208-RA	GB42208
GB42207-RA	GB42207
GB42234-RA	GB42234
GB42206-RA	GB42206
GB42235-RA	GB42235
GB42236-RA	GB42236
GB42205-RA	GB42205
GB42237-RA	GB42237
GB42204-RA	GB42204
GB42238-RA	GB42238
GB42239-RA	GB42239
GB42241-RA	GB42241
GB42242-RA	GB42242
GB42244-RA	GB42244
GB42203-RA	GB42203
GB42245-RA	GB42245
GB42246-RA	GB42246
GB42247-RA	GB42247
GB42249-RA	GB42249
GB42202-RA	GB42202
GB42201-RA	GB42201
GB42250-RA	GB42250
GB42200-RA	GB42200
GB42199-RA	GB42199
GB42198-RA	GB42198
GB42197-RA	GB42197
GB42252-RA	GB42252
GB42196-RA	GB42196
GB45510-RA	GB45510
GB45509-RA	GB45509
GB45511-RA	GB45511
GB45512-RA	GB45512
GB45508-RA	GB45508
GB45513-RA	GB45513
GB45507-RA	GB45507
GB45514-RA	GB45514
GB45515-RA	GB45515
GB45506-RA	GB45506
GB45505-RA	GB45505
GB45504-RA	GB45504
GB45516-RA	GB45516
GB45517-RA	GB45517
GB45518-RA	GB45518
GB45503-RA	GB45503
GB45519-RA	GB45519
GB45520-RA	GB45520
GB45502-RA	GB45502
GB45501-RA	GB45501
GB45500-RA	GB45500
GB45499-RA	GB45499
GB45498-RA	GB45498
GB45497-RA	GB45497
GB45496-RA	GB45496
GB45495-RA	GB45495
GB45494-RA	GB45494
GB45521-RA	GB45521
GB45493-RA	GB45493
GB45492-RA	GB45492
GB45491-RA	GB45491
GB45522-RA	GB45522
GB45523-RA	GB45523
GB45490-RA	GB45490
GB45524-RA	GB45524
GB45525-RA	GB45525
GB45488-RA	GB45488
GB45526-RA	GB45526
GB45487-RA	GB45487
GB45527-RA	GB45527
GB45528-RA	GB45528
GB45486-RA	GB45486
GB45529-RA	GB45529
GB45530-RA	GB45530
GB48940-RA	GB48940
GB48938-RA	GB48938
GB48937-RA	GB48937
GB48936-RA	GB48936
GB48935-RA	GB48935
GB48934-RA	GB48934
GB48941-RA	GB48941
GB48942-RA	GB48942
GB48933-RA	GB48933
GB48943-RA	GB48943
GB48944-RA	GB48944
GB48945-RA	GB48945
GB48932-RA	GB48932
GB48931-RA	GB48931
GB48930-RA	GB48930
GB48929-RA	GB48929
GB48928-RA	GB48928
GB48946-RA	GB48946
GB48947-RA	GB48947
GB48948-RA	GB48948
GB48927-RA	GB48927
GB48949-RA	GB48949
GB48950-RA	GB48950
GB48926-RA	GB48926
GB48951-RA	GB48951
GB48925-RA	GB48925
GB48953-RA	GB48953
GB48954-RA	GB48954
GB48924-RA	GB48924
GB48955-RA	GB48955
GB48923-RA	GB48923
GB48956-RA	GB48956
GB48922-RA	GB48922
GB51593-RA	GB51593
GB51594-RA	GB51594
GB51595-RA	GB51595
GB51592-RA	GB51592
GB51596-RA	GB51596
GB51597-RA	GB51597
GB51591-RA	GB51591
GB51590-RA	GB51590
GB51598-RA	GB51598
GB51589-RA	GB51589
GB51599-RA	GB51599
GB51588-RA	GB51588
GB51600-RA	GB51600
GB51587-RA	GB51587
GB51601-RA	GB51601
GB51586-RA	GB51586
GB51602-RA	GB51602
GB51585-RA	GB51585
GB51603-RA	GB51603
GB51584-RA	GB51584
GB51583-RA	GB51583
GB51604-RA	GB51604
GB51582-RA	GB51582
GB51581-RA	GB51581
GB51580-RA	GB51580
GB51605-RA	GB51605
GB51606-RA	GB51606
GB51579-RA	GB51579
GB51607-RA	GB51607
GB51608-RA	GB51608
GB51578-RA	GB51578
GB51609-RA	GB51609
GB51576-RA	GB51576
GB51574-RA	GB51574
GB51611-RA	GB51611
GB51612-RA	GB51612
GB51573-RA	GB51573
GB51613-RA	GB51613
GB51572-RA	GB51572
GB51571-RA	GB51571
GB51614-RA	GB51614
GB51570-RA	GB51570
GB51569-RA	GB51569
GB51568-RA	GB51568
GB51615-RA	GB51615
GB51567-RA	GB51567
GB51616-RA	GB51616
GB51566-RA	GB51566
GB51565-RA	GB51565
GB51617-RA	GB51617
GB51564-RA	GB51564
GB51618-RA	GB51618
GB51619-RA	GB51619
GB51563-RA	GB51563
GB51562-RA	GB51562
GB51561-RA	GB51561
GB51560-RA	GB51560
GB51620-RA	GB51620
GB51621-RA	GB51621
GB51622-RA	GB51622
GB51559-RA	GB51559
GB51558-RA	GB51558
GB51556-RA	GB51556
GB51555-RA	GB51555
GB51553-RA	GB51553
GB51623-RA	GB51623
GB51552-RA	GB51552
GB51624-RA	GB51624
GB51551-RA	GB51551
GB51550-RA	GB51550
GB51549-RA	GB51549
GB51548-RA	GB51548
GB51547-RA	GB51547
GB51546-RA	GB51546
GB51545-RA	GB51545
GB51625-RA	GB51625
GB51544-RA	GB51544
GB51626-RA	GB51626
GB51543-RA	GB51543
GB51542-RA	GB51542
GB51627-RA	GB51627
GB51541-RA	GB51541
GB51628-RA	GB51628
GB51540-RA	GB51540
GB51629-RA	GB51629
GB51539-RA	GB51539
GB51630-RA	GB51630
GB51538-RA	GB51538
GB51631-RA	GB51631
GB51537-RA	GB51537
GB51632-RA	GB51632
GB51633-RA	GB51633
GB51536-RA	GB51536
GB51634-RA	GB51634
GB51535-RA	GB51535
GB51635-RA	GB51635
GB51534-RA	GB51534
GB51533-RA	GB51533
GB51636-RA	GB51636
GB51637-RA	GB51637
GB51638-RA	GB51638
GB53871-RA	GB53871
GB55865-RA	GB55865
GB55864-RA	GB55864
GB55866-RA	GB55866
GB55867-RA	GB55867
GB48024-RA	GB48024
GB48025-RA	GB48025
GB48026-RA	GB48026
GB48027-RA	GB48027
GB48028-RA	GB48028
GB48022-RA	GB48022
GB48029-RA	GB48029
GB48030-RA	GB48030
GB48031-RA	GB48031
GB48032-RA	GB48032
GB48020-RA	GB48020
GB48034-RA	GB48034
GB48019-RA	GB48019
GB48035-RA	GB48035
GB48036-RA	GB48036
GB48037-RA	GB48037
GB48018-RA	GB48018
GB48038-RA	GB48038
GB48039-RA	GB48039
GB48017-RA	GB48017
GB49271-RA	GB49271
GB49270-RA	GB49270
GB49269-RA	GB49269
GB49268-RA	GB49268
GB49272-RA	GB49272
GB49273-RA	GB49273
GB49274-RA	GB49274
GB49275-RA	GB49275
GB49267-RA	GB49267
GB49276-RA	GB49276
GB49277-RA	GB49277
GB49278-RA	GB49278
GB49279-RA	GB49279
GB49280-RA	GB49280
GB49281-RA	GB49281
GB49282-RA	GB49282
GB49283-RA	GB49283
GB49266-RA	GB49266
GB49265-RA	GB49265
GB49284-RA	GB49284
GB49285-RA	GB49285
GB49264-RA	GB49264
GB49286-RA	GB49286
GB49263-RA	GB49263
GB49287-RA	GB49287
GB49262-RA	GB49262
GB49261-RA	GB49261
GB49289-RA	GB49289
GB49260-RA	GB49260
GB49290-RA	GB49290
GB49259-RA	GB49259
GB49258-RA	GB49258
GB54963-RA	GB54963
GB54962-RA	GB54962
GB54964-RA	GB54964
GB54965-RA	GB54965
GB54966-RA	GB54966
GB54967-RA	GB54967
GB54961-RA	GB54961
GB54960-RA	GB54960
GB54968-RA	GB54968
GB54959-RA	GB54959
GB54969-RA	GB54969
GB54970-RA	GB54970
GB54958-RA	GB54958
GB54971-RA	GB54971
GB54972-RA	GB54972
GB54973-RA	GB54973
GB54974-RA	GB54974
GB54957-RA	GB54957
GB54956-RA	GB54956
GB54975-RA	GB54975
GB54955-RA	GB54955
GB54976-RA	GB54976
GB54954-RA	GB54954
GB54977-RA	GB54977
GB54953-RA	GB54953
GB54978-RA	GB54978
GB54952-RA	GB54952
GB54979-RA	GB54979
GB54951-RA	GB54951
GB54980-RA	GB54980
GB54981-RA	GB54981
GB54982-RA	GB54982
GB54950-RA	GB54950
GB54949-RA	GB54949
GB54948-RA	GB54948
GB54947-RA	GB54947
GB54946-RA	GB54946
GB54983-RA	GB54983
GB54984-RA	GB54984
GB54985-RA	GB54985
GB54986-RA	GB54986
GB54945-RA	GB54945
GB54944-RA	GB54944
GB54987-RA	GB54987
GB54943-RA	GB54943
GB54988-RA	GB54988
GB54942-RA	GB54942
GB54941-RA	GB54941
GB54989-RA	GB54989
GB54940-RA	GB54940
GB54990-RA	GB54990
GB54939-RA	GB54939
GB54992-RA	GB54992
GB54993-RA	GB54993
GB54938-RA	GB54938
GB54994-RA	GB54994
GB54937-RA	GB54937
GB54995-RA	GB54995
GB54936-RA	GB54936
GB54935-RA	GB54935
GB54934-RA	GB54934
GB54933-RA	GB54933
GB54932-RA	GB54932
GB54996-RA	GB54996
GB54997-RA	GB54997
GB54931-RA	GB54931
GB54930-RA	GB54930
GB54998-RA	GB54998
GB54999-RA	GB54999
GB55000-RA	GB55000
GB54929-RA	GB54929
GB55001-RA	GB55001
GB54928-RA	GB54928
GB55002-RA	GB55002
GB54927-RA	GB54927
GB54926-RA	GB54926
GB54925-RA	GB54925
GB54924-RA	GB54924
GB55003-RA	GB55003
GB55004-RA	GB55004
GB55005-RA	GB55005
GB55006-RA	GB55006
GB54923-RA	GB54923
GB54922-RA	GB54922
GB55007-RA	GB55007
GB54921-RA	GB54921
GB54920-RA	GB54920
GB55008-RA	GB55008
GB55009-RA	GB55009
GB55010-RA	GB55010
GB54919-RA	GB54919
GB54918-RA	GB54918
GB55011-RA	GB55011
GB54917-RA	GB54917
GB54916-RA	GB54916
GB55012-RA	GB55012
GB54914-RA	GB54914
GB54912-RA	GB54912
GB54911-RA	GB54911
GB55013-RA	GB55013
GB54910-RA	GB54910
GB55014-RA	GB55014
GB55015-RA	GB55015
GB55016-RA	GB55016
GB54909-RA	GB54909
GB55017-RA	GB55017
GB55018-RA	GB55018
GB55019-RA	GB55019
GB55020-RA	GB55020
GB54908-RA	GB54908
GB54907-RA	GB54907
GB54906-RA	GB54906
GB54905-RA	GB54905
GB54904-RA	GB54904
GB54903-RA	GB54903
GB53945-RA	GB53945
GB53946-RA	GB53946
GB53944-RA	GB53944
GB53947-RA	GB53947
GB53948-RA	GB53948
GB53943-RA	GB53943
GB53949-RA	GB53949
GB53950-RA	GB53950
GB53951-RA	GB53951
GB53942-RA	GB53942
GB53952-RA	GB53952
GB53941-RA	GB53941
GB53940-RA	GB53940
GB53953-RA	GB53953
GB53939-RA	GB53939
GB53954-RA	GB53954
GB53938-RA	GB53938
GB53937-RA	GB53937
GB53955-RA	GB53955
GB53956-RA	GB53956
GB53936-RA	GB53936
GB53935-RA	GB53935
GB53957-RA	GB53957
GB53934-RA	GB53934
GB53933-RA	GB53933
GB53958-RA	GB53958
GB53932-RA	GB53932
GB53959-RA	GB53959
GB53960-RA	GB53960
GB53961-RA	GB53961
GB53962-RA	GB53962
GB53963-RA	GB53963
GB53931-RA	GB53931
GB53964-RA	GB53964
GB53930-RA	GB53930
GB53929-RA	GB53929
GB53928-RA	GB53928
GB53927-RA	GB53927
GB53926-RA	GB53926
GB53925-RA	GB53925
GB53923-RA	GB53923
GB53922-RA	GB53922
GB53965-RA	GB53965
GB53921-RA	GB53921
GB53920-RA	GB53920
GB53966-RA	GB53966
GB53919-RA	GB53919
GB53967-RA	GB53967
GB53968-RA	GB53968
GB53969-RA	GB53969
GB53970-RA	GB53970
GB53971-RA	GB53971
GB53972-RA	GB53972
GB53918-RA	GB53918
GB53973-RA	GB53973
GB53917-RA	GB53917
GB53974-RA	GB53974
GB53916-RA	GB53916
GB53975-RA	GB53975
GB53915-RA	GB53915
GB53914-RA	GB53914
GB53976-RA	GB53976
GB53912-RA	GB53912
GB53977-RA	GB53977
GB53911-RA	GB53911
GB53910-RA	GB53910
GB53909-RA	GB53909
GB53978-RA	GB53978
GB53979-RA	GB53979
GB53908-RA	GB53908
GB42318-RA	GB42318
GB42319-RA	GB42319
GB42317-RA	GB42317
GB42320-RA	GB42320
GB42321-RA	GB42321
GB42316-RA	GB42316
GB42315-RA	GB42315
GB42323-RA	GB42323
GB42314-RA	GB42314
GB42313-RA	GB42313
GB42312-RA	GB42312
GB42324-RA	GB42324
GB42311-RA	GB42311
GB42310-RA	GB42310
GB42309-RA	GB42309
GB42307-RA	GB42307
GB42325-RA	GB42325
GB42326-RA	GB42326
GB42327-RA	GB42327
GB42328-RA	GB42328
GB42306-RA	GB42306
GB42329-RA	GB42329
GB42330-RA	GB42330
GB42331-RA	GB42331
GB42332-RA	GB42332
GB42305-RA	GB42305
GB42333-RA	GB42333
GB42334-RA	GB42334
GB42304-RA	GB42304
GB42335-RA	GB42335
GB42303-RA	GB42303
GB42302-RA	GB42302
GB42301-RA	GB42301
GB42300-RA	GB42300
GB42336-RA	GB42336
GB42337-RA	GB42337
GB42338-RA	GB42338
GB42299-RA	GB42299
GB42339-RA	GB42339
GB42298-RA	GB42298
GB42297-RA	GB42297
GB42296-RA	GB42296
GB42295-RA	GB42295
GB42340-RA	GB42340
GB42294-RA	GB42294
GB42293-RA	GB42293
GB42292-RA	GB42292
GB42341-RA	GB42341
GB42291-RA	GB42291
GB42342-RA	GB42342
GB42290-RA	GB42290
GB42289-RA	GB42289
GB42288-RA	GB42288
GB42287-RA	GB42287
GB42286-RA	GB42286
GB49723-RA	GB49723
GB49722-RA	GB49722
GB49721-RA	GB49721
GB52267-RA	GB52267
GB52268-RA	GB52268
GB52269-RA	GB52269
GB52266-RA	GB52266
GB53215-RA	GB53215
GB53214-RA	GB53214
GB53213-RA	GB53213
GB53217-RA	GB53217
GB53218-RA	GB53218
GB53212-RA	GB53212
GB53211-RA	GB53211
GB53210-RA	GB53210
GB53219-RA	GB53219
GB53220-RA	GB53220
GB53209-RA	GB53209
GB53208-RA	GB53208
GB53221-RA	GB53221
GB53222-RA	GB53222
GB53207-RA	GB53207
GB53223-RA	GB53223
GB53206-RA	GB53206
GB53224-RA	GB53224
GB53225-RA	GB53225
GB53205-RA	GB53205
GB53204-RA	GB53204
GB53203-RA	GB53203
GB53202-RA	GB53202
GB53226-RA	GB53226
GB53201-RA	GB53201
GB53228-RA	GB53228
GB53200-RA	GB53200
GB53229-RA	GB53229
GB53230-RA	GB53230
GB53199-RA	GB53199
GB53231-RA	GB53231
GB53232-RA	GB53232
GB53233-RA	GB53233
GB53198-RA	GB53198
GB53234-RA	GB53234
GB53235-RA	GB53235
GB53197-RA	GB53197
GB53236-RA	GB53236
GB53237-RA	GB53237
GB53196-RA	GB53196
GB53195-RA	GB53195
GB53238-RA	GB53238
GB53194-RA	GB53194
GB53239-RA	GB53239
GB53193-RA	GB53193
GB53240-RA	GB53240
GB53192-RA	GB53192
GB53241-RA	GB53241
GB53242-RA	GB53242
GB53191-RA	GB53191
GB53243-RA	GB53243
GB53190-RA	GB53190
GB53244-RA	GB53244
GB53245-RA	GB53245
GB53189-RA	GB53189
GB53246-RA	GB53246
GB53188-RA	GB53188
GB53247-RA	GB53247
GB53248-RA	GB53248
GB53187-RA	GB53187
GB53249-RA	GB53249
GB53186-RA	GB53186
GB53250-RA	GB53250
GB53185-RA	GB53185
GB53184-RA	GB53184
GB53251-RA	GB53251
GB53252-RA	GB53252
GB53253-RA	GB53253
GB53183-RA	GB53183
GB53182-RA	GB53182
GB53181-RA	GB53181
GB53254-RA	GB53254
GB53255-RA	GB53255
GB53256-RA	GB53256
GB53180-RA	GB53180
GB53179-RA	GB53179
GB53178-RA	GB53178
GB53257-RA	GB53257
GB53258-RA	GB53258
GB53177-RA	GB53177
GB54847-RA	GB54847
GB54848-RA	GB54848
GB54846-RA	GB54846
GB54845-RA	GB54845
GB54849-RA	GB54849
GB54850-RA	GB54850
GB54851-RA	GB54851
GB54852-RA	GB54852
GB54853-RA	GB54853
GB54844-RA	GB54844
GB54854-RA	GB54854
GB54855-RA	GB54855
GB54856-RA	GB54856
GB54843-RA	GB54843
GB54842-RA	GB54842
GB54841-RA	GB54841
GB54840-RA	GB54840
GB54857-RA	GB54857
GB54858-RA	GB54858
GB54839-RA	GB54839
GB54859-RA	GB54859
GB54860-RA	GB54860
GB54838-RA	GB54838
GB54837-RA	GB54837
GB54836-RA	GB54836
GB54861-RA	GB54861
GB54862-RA	GB54862
GB54835-RA	GB54835
GB54863-RA	GB54863
GB54834-RA	GB54834
GB54833-RA	GB54833
GB54864-RA	GB54864
GB54832-RA	GB54832
GB54831-RA	GB54831
GB54830-RA	GB54830
GB54865-RA	GB54865
GB54829-RA	GB54829
GB54828-RA	GB54828
GB54866-RA	GB54866
GB54867-RA	GB54867
GB54868-RA	GB54868
GB54827-RA	GB54827
GB54869-RA	GB54869
GB40947-RA	GB40947
GB40948-RA	GB40948
GB40946-RA	GB40946
GB40945-RA	GB40945
GB40949-RA	GB40949
GB40944-RA	GB40944
GB40950-RA	GB40950
GB40951-RA	GB40951
GB40952-RA	GB40952
GB40942-RA	GB40942
GB40953-RA	GB40953
GB40954-RA	GB40954
GB40941-RA	GB40941
GB40940-RA	GB40940
GB40939-RA	GB40939
GB40955-RA	GB40955
GB40956-RA	GB40956
GB40957-RA	GB40957
GB40958-RA	GB40958
GB40959-RA	GB40959
GB40960-RA	GB40960
GB40961-RA	GB40961
GB40962-RA	GB40962
GB40963-RA	GB40963
GB40964-RA	GB40964
GB40938-RA	GB40938
GB40937-RA	GB40937
GB40936-RA	GB40936
GB43335-RA	GB43335
GB43334-RA	GB43334
GB43336-RA	GB43336
GB43337-RA	GB43337
GB43338-RA	GB43338
GB43333-RA	GB43333
GB43332-RA	GB43332
GB53593-RA	GB53593
GB53595-RA	GB53595
GB53596-RA	GB53596
GB53592-RA	GB53592
GB53597-RA	GB53597
GB53591-RA	GB53591
GB53598-RA	GB53598
GB53590-RA	GB53590
GB53589-RA	GB53589
GB53588-RA	GB53588
GB53599-RA	GB53599
GB53600-RA	GB53600
GB42942-RA	GB42942
GB42943-RA	GB42943
GB42941-RA	GB42941
GB42944-RA	GB42944
GB42940-RA	GB42940
GB42945-RA	GB42945
GB42939-RA	GB42939
GB42946-RA	GB42946
GB42938-RA	GB42938
GB42947-RA	GB42947
GB42937-RA	GB42937
GB42948-RA	GB42948
GB42936-RA	GB42936
GB41011-RA	GB41011
GB46372-RA	GB46372
GB46373-RA	GB46373
GB46371-RA	GB46371
GB46374-RA	GB46374
GB46370-RA	GB46370
GB46375-RA	GB46375
GB46369-RA	GB46369
GB46376-RA	GB46376
GB46368-RA	GB46368
GB46367-RA	GB46367
GB46366-RA	GB46366
GB46365-RA	GB46365
GB46364-RA	GB46364
GB46363-RA	GB46363
GB46377-RA	GB46377
GB46362-RA	GB46362
GB46378-RA	GB46378
GB46361-RA	GB46361
GB46360-RA	GB46360
GB46380-RA	GB46380
GB46381-RA	GB46381
GB46383-RA	GB46383
GB46391-RA	GB46391
GB46390-RA	GB46390
GB46389-RA	GB46389
GB46388-RA	GB46388
GB46394-RA	GB46394
GB46395-RA	GB46395
GB46396-RA	GB46396
GB46397-RA	GB46397
GB46398-RA	GB46398
GB46387-RA	GB46387
GB46386-RA	GB46386
GB46399-RA	GB46399
GB46385-RA	GB46385
GB44385-RA	GB44385
GB44384-RA	GB44384
GB44383-RA	GB44383
GB44382-RA	GB44382
GB44381-RA	GB44381
GB44380-RA	GB44380
GB44379-RA	GB44379
GB44378-RA	GB44378
GB44377-RA	GB44377
GB44386-RA	GB44386
GB44387-RA	GB44387
GB44388-RA	GB44388
GB49511-RA	GB49511
GB49512-RA	GB49512
GB49513-RA	GB49513
GB55875-RA	GB55875
GB55877-RA	GB55877
GB55878-RA	GB55878
GB55879-RA	GB55879
GB55874-RA	GB55874
GB55880-RA	GB55880
GB55881-RA	GB55881
GB55882-RA	GB55882
GB55883-RA	GB55883
GB55884-RA	GB55884
GB55885-RA	GB55885
GB55873-RA	GB55873
GB55872-RA	GB55872
GB55886-RA	GB55886
GB55887-RA	GB55887
GB55888-RA	GB55888
GB55871-RA	GB55871
GB55889-RA	GB55889
GB55890-RA	GB55890
GB55870-RA	GB55870
GB43365-RA	GB43365
GB43366-RA	GB43366
GB43367-RA	GB43367
GB43368-RA	GB43368
GB43369-RA	GB43369
GB43363-RA	GB43363
GB43362-RA	GB43362
GB43361-RA	GB43361
GB43360-RA	GB43360
GB43359-RA	GB43359
GB43358-RA	GB43358
GB43357-RA	GB43357
GB43370-RA	GB43370
GB43371-RA	GB43371
GB40584-RA	GB40584
GB40583-RA	GB40583
GB40582-RA	GB40582
GB40585-RA	GB40585
GB40586-RA	GB40586
GB40587-RA	GB40587
GB40581-RA	GB40581
GB40589-RA	GB40589
GB40580-RA	GB40580
GB40590-RA	GB40590
GB40579-RA	GB40579
GB40578-RA	GB40578
GB40591-RA	GB40591
GB40577-RA	GB40577
GB40576-RA	GB40576
GB40575-RA	GB40575
GB40574-RA	GB40574
GB40592-RA	GB40592
GB40573-RA	GB40573
GB40572-RA	GB40572
GB48196-RA	GB48196
GB48197-RA	GB48197
GB54595-RA	GB54595
GB54593-RA	GB54593
GB54592-RA	GB54592
GB54590-RA	GB54590
GB54596-RA	GB54596
GB54598-RA	GB54598
GB54599-RA	GB54599
GB54589-RA	GB54589
GB54588-RA	GB54588
GB54600-RA	GB54600
GB54587-RA	GB54587
GB54586-RA	GB54586
GB54601-RA	GB54601
GB54602-RA	GB54602
GB54585-RA	GB54585
GB54603-RA	GB54603
GB54584-RA	GB54584
GB54605-RA	GB54605
GB54606-RA	GB54606
GB54607-RA	GB54607
GB54583-RA	GB54583
GB54582-RA	GB54582
GB54581-RA	GB54581
GB54608-RA	GB54608
GB54580-RA	GB54580
GB54609-RA	GB54609
GB54579-RA	GB54579
GB54578-RA	GB54578
GB54610-RA	GB54610
GB54577-RA	GB54577
GB54611-RA	GB54611
GB54576-RA	GB54576
GB54575-RA	GB54575
GB54612-RA	GB54612
GB52521-RA	GB52521
GB52522-RA	GB52522
GB52523-RA	GB52523
GB52520-RA	GB52520
GB52519-RA	GB52519
GB52518-RA	GB52518
GB52517-RA	GB52517
GB52524-RA	GB52524
GB52525-RA	GB52525
GB52516-RA	GB52516
GB52526-RA	GB52526
GB52527-RA	GB52527
GB51374-RA	GB51374
GB51373-RA	GB51373
GB51375-RA	GB51375
GB51372-RA	GB51372
GB51376-RA	GB51376
GB48393-RA	GB48393
GB48392-RA	GB48392
GB48394-RA	GB48394
GB48391-RA	GB48391
GB48395-RA	GB48395
GB48396-RA	GB48396
GB48397-RA	GB48397
GB48390-RA	GB48390
GB48398-RA	GB48398
GB48389-RA	GB48389
GB48388-RA	GB48388
GB48387-RA	GB48387
GB48386-RA	GB48386
GB48399-RA	GB48399
GB48400-RA	GB48400
GB48401-RA	GB48401
GB48385-RA	GB48385
GB48384-RA	GB48384
GB48383-RA	GB48383
GB48382-RA	GB48382
GB48381-RA	GB48381
GB48402-RA	GB48402
GB48380-RA	GB48380
GB48379-RA	GB48379
GB48403-RA	GB48403
GB48404-RA	GB48404
GB48378-RA	GB48378
GB48377-RA	GB48377
GB48376-RA	GB48376
GB48405-RA	GB48405
GB48375-RA	GB48375
GB48406-RA	GB48406
GB48407-RA	GB48407
GB48408-RA	GB48408
GB48374-RA	GB48374
GB48373-RA	GB48373
GB48409-RA	GB48409
GB48410-RA	GB48410
GB48411-RA	GB48411
GB48412-RA	GB48412
GB48372-RA	GB48372
GB48371-RA	GB48371
GB48370-RA	GB48370
GB48413-RA	GB48413
GB48414-RA	GB48414
GB48415-RA	GB48415
GB48369-RA	GB48369
GB48367-RA	GB48367
GB48416-RA	GB48416
GB48417-RA	GB48417
GB48366-RA	GB48366
GB48364-RA	GB48364
GB48419-RA	GB48419
GB48363-RA	GB48363
GB48421-RA	GB48421
GB48362-RA	GB48362
GB48361-RA	GB48361
GB48422-RA	GB48422
GB48360-RA	GB48360
GB48359-RA	GB48359
GB48423-RA	GB48423
GB48358-RA	GB48358
GB48356-RA	GB48356
GB48424-RA	GB48424
GB48355-RA	GB48355
GB48425-RA	GB48425
GB48426-RA	GB48426
GB48427-RA	GB48427
GB48428-RA	GB48428
GB48354-RA	GB48354
GB48353-RA	GB48353
GB48352-RA	GB48352
GB48429-RA	GB48429
GB48351-RA	GB48351
GB48430-RA	GB48430
GB48350-RA	GB48350
GB48431-RA	GB48431
GB48349-RA	GB48349
GB48348-RA	GB48348
GB48347-RA	GB48347
GB48432-RA	GB48432
GB48346-RA	GB48346
GB48433-RA	GB48433
GB48345-RA	GB48345
GB48434-RA	GB48434
GB48435-RA	GB48435
GB48436-RA	GB48436
GB48344-RA	GB48344
GB48437-RA	GB48437
GB48438-RA	GB48438
GB48343-RA	GB48343
GB48342-RA	GB48342
GB48439-RA	GB48439
GB48440-RA	GB48440
GB48341-RA	GB48341
GB48441-RA	GB48441
GB48442-RA	GB48442
GB48443-RA	GB48443
GB48340-RA	GB48340
GB48339-RA	GB48339
GB48444-RA	GB48444
GB48338-RA	GB48338
GB48445-RA	GB48445
GB48446-RA	GB48446
GB48447-RA	GB48447
GB48448-RA	GB48448
GB48337-RA	GB48337
GB48449-RA	GB48449
GB48450-RA	GB48450
GB48451-RA	GB48451
GB48452-RA	GB48452
GB48336-RA	GB48336
GB48335-RA	GB48335
GB48453-RA	GB48453
GB48334-RA	GB48334
GB48454-RA	GB48454
GB48456-RA	GB48456
GB48333-RA	GB48333
GB48457-RA	GB48457
GB48332-RA	GB48332
GB48458-RA	GB48458
GB48331-RA	GB48331
GB48459-RA	GB48459
